1749746076.325485 server started (27533): version 3.5a, socket /tmp/tmux-1000/default, protocol 8
1749746076.325560 on Linux 6.6.87.1-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Mon Apr 21 17:08:54 UTC 2025
1749746076.325572 using libevent 2.1.12-stable poll
1749746076.325577 using ncurses 6.5 20250125
1749746076.325877 input_key_build: 0x40000010e1a1 (S-IC) is \033[2;2~
1749746076.325879 input_key_build: 0x40000010e1a2 (S-DC) is \033[3;2~
1749746076.325882 input_key_build: 0x40000010e1a3 (S-Home) is \033[1;2H
1749746076.325885 input_key_build: 0x40000010e1a4 (S-End) is \033[1;2F
1749746076.325888 input_key_build: 0x40000010e1a5 (S-NPage) is \033[6;2~
1749746076.325891 input_key_build: 0x40000010e1a6 (S-PPage) is \033[5;2~
1749746076.325893 input_key_build: 0x40000010e1a8 (S-Up) is \033[1;2A
1749746076.325896 input_key_build: 0x40000010e1a9 (S-Down) is \033[1;2B
1749746076.325899 input_key_build: 0x40000010e1aa (S-Left) is \033[1;2D
1749746076.325902 input_key_build: 0x40000010e1ab (S-Right) is \033[1;2C
1749746076.325905 input_key_build: 0x60000010e195 (C-S-F1) is \033[1;6P
1749746076.325908 input_key_build: 0x60000010e196 (C-S-F2) is \033[1;6Q
1749746076.325910 input_key_build: 0x60000010e197 (C-S-F3) is \033[1;6R
1749746076.325913 input_key_build: 0x60000010e198 (C-S-F4) is \033[1;6S
1749746076.325916 input_key_build: 0x60000010e199 (C-S-F5) is \033[15;6~
1749746076.325919 input_key_build: 0x60000010e19a (C-S-F6) is \033[17;6~
1749746076.325922 input_key_build: 0x60000010e19b (C-S-F7) is \033[18;6~
1749746076.325924 input_key_build: 0x60000010e19c (C-S-F8) is \033[19;6~
1749746076.325927 input_key_build: 0x60000010e19d (C-S-F9) is \033[20;6~
1749746076.325930 input_key_build: 0x60000010e19e (C-S-F10) is \033[21;6~
1749746076.325933 input_key_build: 0x60000010e19f (C-S-F11) is \033[23;6~
1749746076.325936 input_key_build: 0x60000010e1a0 (C-S-F12) is \033[24;6~
1749746076.325939 input_key_build: 0x60000010e1a1 (C-S-IC) is \033[2;6~
1749746076.325941 input_key_build: 0x60000010e1a2 (C-S-DC) is \033[3;6~
1749746076.325944 input_key_build: 0x60000010e1a3 (C-S-Home) is \033[1;6H
1749746076.325946 input_key_build: 0x60000010e1a4 (C-S-End) is \033[1;6F
1749746076.325948 input_key_build: 0x60000010e1a5 (C-S-NPage) is \033[6;6~
1749746076.325951 input_key_build: 0x60000010e1a6 (C-S-PPage) is \033[5;6~
1749746076.325953 input_key_build: 0x60000010e1a8 (C-S-Up) is \033[1;6A
1749746076.325955 input_key_build: 0x60000010e1a9 (C-S-Down) is \033[1;6B
1749746076.325958 input_key_build: 0x60000010e1aa (C-S-Left) is \033[1;6D
1749746076.325960 input_key_build: 0x60000010e1ab (C-S-Right) is \033[1;6C
1749746076.325962 input_key_build: 0x200000010e1ac (KP/[K]) is \033Oo
1749746076.325965 input_key_build: 0x200000010e1ad (KP*[K]) is \033Oj
1749746076.325967 input_key_build: 0x200000010e1ae (KP-[K]) is \033Om
1749746076.325970 input_key_build: 0x200000010e1af (KP7[K]) is \033Ow
1749746076.325972 input_key_build: 0x200000010e1b0 (KP8[K]) is \033Ox
1749746076.325974 input_key_build: 0x200000010e1b1 (KP9[K]) is \033Oy
1749746076.325976 input_key_build: 0x200000010e1b2 (KP+[K]) is \033Ok
1749746076.325979 input_key_build: 0x200000010e1b3 (KP4[K]) is \033Ot
1749746076.325981 input_key_build: 0x200000010e1b4 (KP5[K]) is \033Ou
1749746076.325983 input_key_build: 0x200000010e1b5 (KP6[K]) is \033Ov
1749746076.325986 input_key_build: 0x200000010e1b6 (KP1[K]) is \033Oq
1749746076.325993 input_key_build: 0x200000010e1b7 (KP2[K]) is \033Or
1749746076.325995 input_key_build: 0x200000010e1b8 (KP3[K]) is \033Os
1749746076.325998 input_key_build: 0x200000010e1b9 (KPEnter[K]) is \033OM
1749746076.326000 input_key_build: 0x200000010e1ba (KP0[K]) is \033Op
1749746076.326002 input_key_build: 0x200000010e1bb (KP.[K]) is \033On
1749746076.326005 input_key_build: 0x400000010e1a8 (Up[C]) is \033OA
1749746076.326007 input_key_build: 0x400000010e1a9 (Down[C]) is \033OB
1749746076.326009 input_key_build: 0x400000010e1aa (Left[C]) is \033OD
1749746076.326011 input_key_build: 0x400000010e1ab (Right[C]) is \033OC
1749746076.326014 input_key_build: 0x810000010e195 (M-F1[I]) is \033[1;3P
1749746076.326016 input_key_build: 0x810000010e196 (M-F2[I]) is \033[1;3Q
1749746076.326018 input_key_build: 0x810000010e197 (M-F3[I]) is \033[1;3R
1749746076.326021 input_key_build: 0x810000010e198 (M-F4[I]) is \033[1;3S
1749746076.326023 input_key_build: 0x810000010e199 (M-F5[I]) is \033[15;3~
1749746076.326025 input_key_build: 0x810000010e19a (M-F6[I]) is \033[17;3~
1749746076.326028 input_key_build: 0x810000010e19b (M-F7[I]) is \033[18;3~
1749746076.326030 input_key_build: 0x810000010e19c (M-F8[I]) is \033[19;3~
1749746076.326032 input_key_build: 0x810000010e19d (M-F9[I]) is \033[20;3~
1749746076.326034 input_key_build: 0x810000010e19e (M-F10[I]) is \033[21;3~
1749746076.326037 input_key_build: 0x810000010e19f (M-F11[I]) is \033[23;3~
1749746076.326039 input_key_build: 0x810000010e1a0 (M-F12[I]) is \033[24;3~
1749746076.326041 input_key_build: 0x810000010e1a1 (M-IC[I]) is \033[2;3~
1749746076.326044 input_key_build: 0x810000010e1a2 (M-DC[I]) is \033[3;3~
1749746076.326046 input_key_build: 0x810000010e1a3 (M-Home[I]) is \033[1;3H
1749746076.326048 input_key_build: 0x810000010e1a4 (M-End[I]) is \033[1;3F
1749746076.326050 input_key_build: 0x810000010e1a5 (M-NPage[I]) is \033[6;3~
1749746076.326053 input_key_build: 0x810000010e1a6 (M-PPage[I]) is \033[5;3~
1749746076.326055 input_key_build: 0x810000010e1a8 (M-Up[I]) is \033[1;3A
1749746076.326057 input_key_build: 0x810000010e1a9 (M-Down[I]) is \033[1;3B
1749746076.326060 input_key_build: 0x810000010e1aa (M-Left[I]) is \033[1;3D
1749746076.326062 input_key_build: 0x810000010e1ab (M-Right[I]) is \033[1;3C
1749746076.326064 input_key_build: 0x830000010e195 (C-M-F1[I]) is \033[1;7P
1749746076.326067 input_key_build: 0x830000010e196 (C-M-F2[I]) is \033[1;7Q
1749746076.326069 input_key_build: 0x830000010e197 (C-M-F3[I]) is \033[1;7R
1749746076.326071 input_key_build: 0x830000010e198 (C-M-F4[I]) is \033[1;7S
1749746076.326074 input_key_build: 0x830000010e199 (C-M-F5[I]) is \033[15;7~
1749746076.326076 input_key_build: 0x830000010e19a (C-M-F6[I]) is \033[17;7~
1749746076.326078 input_key_build: 0x830000010e19b (C-M-F7[I]) is \033[18;7~
1749746076.326080 input_key_build: 0x830000010e19c (C-M-F8[I]) is \033[19;7~
1749746076.326083 input_key_build: 0x830000010e19d (C-M-F9[I]) is \033[20;7~
1749746076.326085 input_key_build: 0x830000010e19e (C-M-F10[I]) is \033[21;7~
1749746076.326087 input_key_build: 0x830000010e19f (C-M-F11[I]) is \033[23;7~
1749746076.326090 input_key_build: 0x830000010e1a0 (C-M-F12[I]) is \033[24;7~
1749746076.326092 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1749746076.326094 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1749746076.326097 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1749746076.326099 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1749746076.326101 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1749746076.326104 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1749746076.326106 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1749746076.326108 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1749746076.326111 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1749746076.326113 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1749746076.326115 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1749746076.326123 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1749746076.326125 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1749746076.326127 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1749746076.326130 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1749746076.326132 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1749746076.326134 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1749746076.326137 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1749746076.326139 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1749746076.326141 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1749746076.326143 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1749746076.326146 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1749746076.326148 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1749746076.326150 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1749746076.326153 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1749746076.326155 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1749746076.326157 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1749746076.326160 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1749746076.326162 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1749746076.326164 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1749746076.326166 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1749746076.326169 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1749746076.326171 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1749746076.326173 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1749746076.326176 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1749746076.326178 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1749746076.326180 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1749746076.326183 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1749746076.326185 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1749746076.326187 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1749746076.326190 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1749746076.326192 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1749746076.326194 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1749746076.326197 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1749746076.326199 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1749746076.326201 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1749746076.326204 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1749746076.326206 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1749746076.326208 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1749746076.326211 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1749746076.326213 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1749746076.326216 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1749746076.326218 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1749746076.326220 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1749746076.326244 yylex_token: end at WS
1749746076.326246 yylex_token: bind
1749746076.326252 yylex_token: end at WS
1749746076.326256 yylex_token: -N
1749746076.326259 yylex_token: end at WS
1749746076.326261 yylex_token: Send the prefix key
1749746076.326263 yylex_token: end at WS
1749746076.326265 yylex_token: C-b
1749746076.326268 yylex_token: end at WS
1749746076.326270 yylex_token: send-prefix
1749746076.326273 cmd_parse_build_commands 0:0: bind
1749746076.326276 cmd_parse_build_commands 0:1: -N
1749746076.326278 cmd_parse_build_commands 0:2: Send the prefix key
1749746076.326280 cmd_parse_build_commands 0:3: C-b
1749746076.326282 cmd_parse_build_commands 0:4 0:0: send-prefix
1749746076.326288 cmd_parse_build_commands 0:0: send-prefix
1749746076.326303 args_parse: flags end at 1 of 1
1749746076.326306 cmd_parse_build_commands: send-prefix
1749746076.326308 args_parse_flags: next -N
1749746076.326311 args_parse_flag_argument: -N = Send the prefix key
1749746076.326313 args_parse_flags: next C-b
1749746076.326315 args_parse: flags end at 3 of 5
1749746076.326318 args_parse: 3 = C-b (type STRING)
1749746076.326321 args_parse: 4 = send-prefix (type COMMANDS)
1749746076.326330 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1749746076.326334 cmdq_get_command: [bind-key/0x72b4b1087200] group 2
1749746076.326336 cmdq_append <global>: [bind-key/0x72b4b1087200]
1749746076.326339 yylex_token: end at WS
1749746076.326341 yylex_token: bind
1749746076.326343 yylex_token: end at WS
1749746076.326345 yylex_token: -N
1749746076.326348 yylex_token: end at WS
1749746076.326350 yylex_token: Rotate through the panes
1749746076.326352 yylex_token: end at WS
1749746076.326354 yylex_token: C-o
1749746076.326357 yylex_token: end at WS
1749746076.326359 yylex_token: rotate-window
1749746076.326362 cmd_parse_build_commands 0:0: bind
1749746076.326364 cmd_parse_build_commands 0:1: -N
1749746076.326366 cmd_parse_build_commands 0:2: Rotate through the panes
1749746076.326368 cmd_parse_build_commands 0:3: C-o
1749746076.326371 cmd_parse_build_commands 0:4 0:0: rotate-window
1749746076.326373 cmd_parse_build_commands 0:0: rotate-window
1749746076.326377 args_parse: flags end at 1 of 1
1749746076.326379 cmd_parse_build_commands: rotate-window
1749746076.326381 args_parse_flags: next -N
1749746076.326384 args_parse_flag_argument: -N = Rotate through the panes
1749746076.326386 args_parse_flags: next C-o
1749746076.326388 args_parse: flags end at 3 of 5
1749746076.326390 args_parse: 3 = C-o (type STRING)
1749746076.326393 args_parse: 4 = rotate-window (type COMMANDS)
1749746076.326397 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1749746076.326400 cmdq_get_command: [bind-key/0x72b4b1087300] group 10
1749746076.326402 cmdq_append <global>: [bind-key/0x72b4b1087300]
1749746076.326405 yylex_token: end at WS
1749746076.326407 yylex_token: bind
1749746076.326409 yylex_token: end at WS
1749746076.326411 yylex_token: -N
1749746076.326414 yylex_token: end at WS
1749746076.326416 yylex_token: Suspend the current client
1749746076.326418 yylex_token: end at WS
1749746076.326420 yylex_token: C-z
1749746076.326423 yylex_token: end at WS
1749746076.326425 yylex_token: suspend-client
1749746076.326427 cmd_parse_build_commands 0:0: bind
1749746076.326429 cmd_parse_build_commands 0:1: -N
1749746076.326432 cmd_parse_build_commands 0:2: Suspend the current client
1749746076.326434 cmd_parse_build_commands 0:3: C-z
1749746076.326436 cmd_parse_build_commands 0:4 0:0: suspend-client
1749746076.326439 cmd_parse_build_commands 0:0: suspend-client
1749746076.326442 args_parse: flags end at 1 of 1
1749746076.326445 cmd_parse_build_commands: suspend-client
1749746076.326447 args_parse_flags: next -N
1749746076.326449 args_parse_flag_argument: -N = Suspend the current client
1749746076.326452 args_parse_flags: next C-z
1749746076.326454 args_parse: flags end at 3 of 5
1749746076.326456 args_parse: 3 = C-z (type STRING)
1749746076.326458 args_parse: 4 = suspend-client (type COMMANDS)
1749746076.326462 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1749746076.326465 cmdq_get_command: [bind-key/0x72b4b1087400] group 18
1749746076.326467 cmdq_append <global>: [bind-key/0x72b4b1087400]
1749746076.326469 yylex_token: end at WS
1749746076.326471 yylex_token: bind
1749746076.326474 yylex_token: end at WS
1749746076.326476 yylex_token: -N
1749746076.326478 yylex_token: end at WS
1749746076.326480 yylex_token: Select next layout
1749746076.326482 yylex_token: end at WS
1749746076.326484 yylex_token: Space
1749746076.326487 yylex_token: end at WS
1749746076.326489 yylex_token: next-layout
1749746076.326491 cmd_parse_build_commands 0:0: bind
1749746076.326493 cmd_parse_build_commands 0:1: -N
1749746076.326502 cmd_parse_build_commands 0:2: Select next layout
1749746076.326504 cmd_parse_build_commands 0:3: Space
1749746076.326506 cmd_parse_build_commands 0:4 0:0: next-layout
1749746076.326509 cmd_parse_build_commands 0:0: next-layout
1749746076.326512 args_parse: flags end at 1 of 1
1749746076.326514 cmd_parse_build_commands: next-layout
1749746076.326516 args_parse_flags: next -N
1749746076.326519 args_parse_flag_argument: -N = Select next layout
1749746076.326521 args_parse_flags: next Space
1749746076.326523 args_parse: flags end at 3 of 5
1749746076.326525 args_parse: 3 = Space (type STRING)
1749746076.326527 args_parse: 4 = next-layout (type COMMANDS)
1749746076.326531 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1749746076.326534 cmdq_get_command: [bind-key/0x72b4b1087500] group 26
1749746076.326536 cmdq_append <global>: [bind-key/0x72b4b1087500]
1749746076.326538 yylex_token: end at WS
1749746076.326540 yylex_token: bind
1749746076.326542 yylex_token: end at WS
1749746076.326544 yylex_token: -N
1749746076.326547 yylex_token: end at WS
1749746076.326549 yylex_token: Break pane to a new window
1749746076.326551 yylex_token: end at WS
1749746076.326553 yylex_token: !
1749746076.326556 yylex_token: end at WS
1749746076.326558 yylex_token: break-pane
1749746076.326560 cmd_parse_build_commands 0:0: bind
1749746076.326563 cmd_parse_build_commands 0:1: -N
1749746076.326565 cmd_parse_build_commands 0:2: Break pane to a new window
1749746076.326567 cmd_parse_build_commands 0:3: !
1749746076.326569 cmd_parse_build_commands 0:4 0:0: break-pane
1749746076.326572 cmd_parse_build_commands 0:0: break-pane
1749746076.326574 args_parse: flags end at 1 of 1
1749746076.326577 cmd_parse_build_commands: break-pane
1749746076.326579 args_parse_flags: next -N
1749746076.326581 args_parse_flag_argument: -N = Break pane to a new window
1749746076.326583 args_parse_flags: next !
1749746076.326585 args_parse: flags end at 3 of 5
1749746076.326587 args_parse: 3 = ! (type STRING)
1749746076.326590 args_parse: 4 = break-pane (type COMMANDS)
1749746076.326594 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1749746076.326596 cmdq_get_command: [bind-key/0x72b4b1087600] group 34
1749746076.326599 cmdq_append <global>: [bind-key/0x72b4b1087600]
1749746076.326601 yylex_token: end at WS
1749746076.326603 yylex_token: bind
1749746076.326605 yylex_token: end at WS
1749746076.326607 yylex_token: -N
1749746076.326610 yylex_token: end at WS
1749746076.326612 yylex_token: Split window vertically
1749746076.326614 yylex_token: end at WS
1749746076.326616 yylex_token: "
1749746076.326618 yylex_token: end at WS
1749746076.326620 yylex_token: split-window
1749746076.326623 cmd_parse_build_commands 0:0: bind
1749746076.326625 cmd_parse_build_commands 0:1: -N
1749746076.326627 cmd_parse_build_commands 0:2: Split window vertically
1749746076.326629 cmd_parse_build_commands 0:3: "
1749746076.326632 cmd_parse_build_commands 0:4 0:0: split-window
1749746076.326634 cmd_parse_build_commands 0:0: split-window
1749746076.326638 args_parse: flags end at 1 of 1
1749746076.326640 cmd_parse_build_commands: split-window
1749746076.326642 args_parse_flags: next -N
1749746076.326645 args_parse_flag_argument: -N = Split window vertically
1749746076.326647 args_parse_flags: next "
1749746076.326649 args_parse: flags end at 3 of 5
1749746076.326651 args_parse: 3 = " (type STRING)
1749746076.326653 args_parse: 4 = split-window (type COMMANDS)
1749746076.326657 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1749746076.326660 cmdq_get_command: [bind-key/0x72b4b1087700] group 42
1749746076.326662 cmdq_append <global>: [bind-key/0x72b4b1087700]
1749746076.326665 yylex_token: end at WS
1749746076.326667 yylex_token: bind
1749746076.326669 yylex_token: end at WS
1749746076.326671 yylex_token: -N
1749746076.326674 yylex_token: end at WS
1749746076.326676 yylex_token: List all paste buffers
1749746076.326678 yylex_token: end at WS
1749746076.326680 yylex_token: #
1749746076.326687 yylex_token: end at WS
1749746076.326690 yylex_token: list-buffers
1749746076.326692 cmd_parse_build_commands 0:0: bind
1749746076.326694 cmd_parse_build_commands 0:1: -N
1749746076.326697 cmd_parse_build_commands 0:2: List all paste buffers
1749746076.326699 cmd_parse_build_commands 0:3: #
1749746076.326701 cmd_parse_build_commands 0:4 0:0: list-buffers
1749746076.326704 cmd_parse_build_commands 0:0: list-buffers
1749746076.326706 args_parse: flags end at 1 of 1
1749746076.326709 cmd_parse_build_commands: list-buffers
1749746076.326711 args_parse_flags: next -N
1749746076.326713 args_parse_flag_argument: -N = List all paste buffers
1749746076.326715 args_parse_flags: next #
1749746076.326717 args_parse: flags end at 3 of 5
1749746076.326720 args_parse: 3 = # (type STRING)
1749746076.326722 args_parse: 4 = list-buffers (type COMMANDS)
1749746076.326726 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1749746076.326729 cmdq_get_command: [bind-key/0x72b4b1087800] group 50
1749746076.326731 cmdq_append <global>: [bind-key/0x72b4b1087800]
1749746076.326733 yylex_token: end at WS
1749746076.326735 yylex_token: bind
1749746076.326737 yylex_token: end at WS
1749746076.326740 yylex_token: -N
1749746076.326742 yylex_token: end at WS
1749746076.326758 yylex_token: Rename current session
1749746076.326762 yylex_token: end at WS
1749746076.326764 yylex_token: $
1749746076.326766 yylex_token: end at WS
1749746076.326768 yylex_token: command-prompt
1749746076.326771 yylex_token: end at WS
1749746076.326773 yylex_token: -I#S
1749746076.326775 yylex_token: end at WS
1749746076.326777 yylex_token: rename-session
1749746076.326779 yylex_token: end at WS
1749746076.326781 yylex_token: --
